CityName,RegionName,Address,DeptNm,BranchNm,Longitude,Latitude,direct,limit
屏東縣,屏東市,屏東市中正路與勝利路口,屏東縣政府警察局,屏東分局,120.49098,22.679312,南向,50
屏東縣,屏東市,台3線429.8K忠孝路段南北雙向,屏東縣政府警察局,,120.49361,22.695242,南北雙向,70
屏東縣,屏東市,屏東市和生路一段與工業六路口南下,屏東縣政府警察局,屏東分局,120.497734,22.654818,北向南,60
屏東縣,屏東市,台3線428.8K海豐果菜市場附近南北雙向,屏東縣政府警察局,屏東分局,120.49994,22.70484,南北雙向,70
屏東縣,屏東市,屏東市民生東路與安心四橫巷口,屏東縣政府警察局,屏東分局,120.51235,22.65938,南向北,50
屏東縣,屏東市,屏東市屏17線10K,屏東縣政府警察局,屏縣警局交通隊,120.51959,22.702332,南北雙向,60
屏東縣,潮州鎮,台一線417.5K潮州段南北雙向,屏東縣政府警察局,潮州分局,120.54044,22.53663,南北雙向,70
屏東縣,潮州鎮,屏85線與屏83線路口南下,屏東縣政府警察局,潮州分局,120.54082,22.56965,北向南,60
屏東縣,潮州鎮,台一線415K南北雙向,屏東縣政府警察局,潮州分局,120.55583,22.55167,南北雙向,70
屏東縣,潮州鎮,潮州鎮185甲線15.62K處,屏東縣政府警察局,,120.58669,22.542807,雙向,60
屏東縣,東港鎮,大鵬灣環灣道路3K南北雙向處,屏東縣政府警察局,東港分局,120.4703,22.440039,南北雙向處,40
屏東縣,東港鎮,中正路三段與新厝路,屏東縣政府警察局,東港分局,120.478874,22.491724,東向西,60
屏東縣,東港鎮,台17線258.5K東港大鵬灣段南北雙向,屏東縣政府警察局,東港分局,120.481926,22.456896,南北雙向,70
屏東縣,東港鎮,大鵬灣環灣道路12K處南北雙向,屏東縣政府警察局,東港分局,120.49351,22.441694,南北雙向,40
屏東縣,恆春鎮,台26線20K省北路二段南北雙向,屏東縣政府警察局,恆春分局,120.7301,22.045582,南北雙向,70
屏東縣,恆春鎮,台26線22.9K南北雙向,屏東縣政府警察局,恆春分局,120.74307,22.024391,北向南,60
屏東縣,恆春鎮,台26線28.8公里處南北雙向,屏東縣政府警察局,恆春分局,120.75299,21.97737,南北雙向,70
屏東縣,恆春鎮,台26線28K核三廠前北上,屏東縣政府警察局,恆春分局,120.7586,21.96524,南向北,70
屏東縣,恆春鎮,台26線31.11K南灣段,屏東縣政府警察局,恆春分局,120.76714,21.958733,南北雙向,60
屏東縣,萬丹鄉,萬丹鄉188線16.65K萬順路一段東西雙向,屏東縣政府警察局,屏東分局,120.483116,22.568169,東西雙向,50
屏東縣,萬丹鄉,萬丹鄉西環路與和平西路口,屏東縣政府警察局,屏東分局,120.48716,22.589525,北向南,50
屏東縣,萬丹鄉,台27線65.6K丹榮路段南北雙向,屏東縣政府警察局,屏東分局,120.49234,22.589718,南北雙向,70
屏東縣,萬丹鄉,萬丹鄉187甲線14.67K大學路段南北雙向,屏東縣政府警察局,屏東分局,120.49876,22.591784,南北雙向,50
屏東縣,長治鄉,屏21線神農西路段南北雙向,屏東縣政府警察局,屏東分局,120.53357,22.712818,南北雙向,50
屏東縣,長治鄉,屏21線農科路與神農西路口,屏東縣政府警察局,屏東分局,120.53376,22.713966,北向南,60
屏東縣,長治鄉,屏26線神農德華路口東西雙向,屏東縣政府警察局,屏東分局,120.53903,22.716288,東西雙向,50
屏東縣,長治鄉,台24線7.98K長治鄉中興路段東西雙向,屏東縣政府警察局,屏東分局,120.54267,22.693243,東西雙向,60
屏東縣,麟洛鄉,麟洛鄉中山路與民權路口,屏東縣政府警察局,,120.5258,22.651611,南下,50
屏東縣,九如鄉,台3線427.4K九如機場西側外環道南下,屏東縣政府警察局,里港分局,120.48813,22.710312,北向南,50
屏東縣,九如鄉,台3線426.3K九如玉水路段南北雙向,屏東縣政府警察局,里港分局,120.48843,22.717932,南北雙向,70
屏東縣,九如鄉,台三線423.66K九如林森路口南下,屏東縣政府警察局,里港分局,120.48953,22.736687,北向南,50
屏東縣,里港鄉,台3線里港鄉420.5K處南北雙向,屏東縣政府警察局,里港分局,120.49375,22.769915,南北雙向,50
屏東縣,里港鄉,里港鄉台3線418.9K鐵店路口南下,屏東縣政府警察局,里港分局,120.498055,22.778225,北向南,50
屏東縣,里港鄉,里港鄉台3線415.7K北向,屏東縣政府警察局,里港分局,120.50132,22.803162,南往北,50
屏東縣,里港鄉,里港鄉台3線415.7K南向,屏東縣政府警察局,里港分局,120.50132,22.803162,北往南,60
屏東縣,里港鄉,台3線414.7K土庫段南北雙向,屏東縣政府警察局,里港分局,120.506744,22.816883,南北雙向,50
屏東縣,鹽埔鄉,台27線45K鹽埔彭厝路段南北雙向,屏東縣政府警察局,里港分局,120.55449,22.74935,南北雙向,60
屏東縣,鹽埔鄉,台24線14.87K東西雙向,屏東縣政府警察局,屏東分局,120.59917,22.718996,東西雙向,70
屏東縣,高樹鄉,高樹鄉185線0.95K處,屏東縣政府警察局,里港分局,120.64389,22.871248,南北雙向,50
屏東縣,萬巒鄉,萬巒鄉185線39.43K處,屏東縣政府警察局,,120.620445,22.59836,雙向,60
屏東縣,內埔鄉,台一線405.4K內埔豐田段南北雙向,屏東縣政府警察局,內埔分局,120.55209,22.626106,南北雙向,70
屏東縣,內埔鄉,台1線408.7公里學人路段,屏東縣政府警察局,內埔分局,120.5597,22.599407,北向南,50
屏東縣,內埔鄉,台1線408.7公里學人路段,屏東縣政府警察局,內埔分局,120.5597,22.599407,南向北,50
屏東縣,內埔鄉,內埔屏光路與復興路口,屏東縣政府警察局,內埔分局,120.55973,22.608566,北向南,70
屏東縣,內埔鄉,屏東縣187丙線17.4K科大路南北雙向,屏東縣政府警察局,內埔分局,120.578575,22.644043,南北雙向,60
屏東縣,竹田鄉,189線20.1K大湖橋北上,屏東縣政府警察局,潮州分局,120.510124,22.579426,南向北,70
屏東縣,竹田鄉,台88線20.6K快速道路南下,屏東縣政府警察局,潮州分局,120.522575,22.570126,北向南,90
屏東縣,竹田鄉,台88線20.6K快速道路北上,屏東縣政府警察局,潮州分局,120.52277,22.570349,南向北,90
屏東縣,竹田鄉,台一線410.97K水源路段南北雙向,屏東縣政府警察局,潮州分局,120.54868,22.582087,南北雙向,70
屏東縣,新埤鄉,新埤鄉189線31.85K北向,屏東縣政府警察局,潮州分局,120.54937,22.48785,北向,50
屏東縣,新埤鄉,新埤鄉189線31.85K南向,屏東縣政府警察局,潮州分局,120.54937,22.48785,南向,60
屏東縣,新埤鄉,新埤鄉185線50.56K處,屏東縣政府警察局,,120.600334,22.512333,雙向,50
屏東縣,新埤鄉,新埤鄉185線56.9K處,屏東縣政府警察局,屏縣警局交通隊,120.60919,22.46825,雙向,60
屏東縣,枋寮鄉,台一線435.6k南北雙向,屏東縣政府警察局,枋寮分局,120.59174,22.394459,北向南,70
屏東縣,枋寮鄉,枋寮鄉185線62.62K處,屏東縣政府警察局,,120.60589,22.42014,雙向,60
屏東縣,新園鄉,台17線253.5K與學仁路口北上,屏東縣政府警察局,東港分局,120.4554,22.487032,南向北,70
屏東縣,新園鄉,台17線東港大橋端,屏東縣政府警察局,東港分局,120.45672,22.480722,南向北,50
屏東縣,新園鄉,台27線74.3K興安段北向,屏東縣政府警察局,東港分局,120.46287,22.524467,南向北,60
屏東縣,新園鄉,台27線74.3K興安段南向,屏東縣政府警察局,東港分局,120.46287,22.524467,北向南,70
屏東縣,新園鄉,台27線71.1K仙公廟南北雙向,屏東縣政府警察局,東港分局,120.46594,22.551575,南北雙向,60
屏東縣,崁頂鄉,崁頂鄉187線32K南北雙向,屏東縣政府警察局,東港分局,120.49575,22.501558,南北雙向,50
屏東縣,崁頂鄉,屏75線3.8K與崁頂南二高平面道路路口南下,屏東縣政府警察局,東港分局,120.51875,22.541096,北向南,50
屏東縣,崁頂鄉,屏75線3.9K與崁頂南二高平面道路路口北上,屏東縣政府警察局,東港分局,120.51883,22.54065,南向北,50
屏東縣,南州鄉,187乙線南州鄉勝利路段,屏東縣政府警察局,東港分局,120.52966,22.48964,西向東,50
屏東縣,佳冬鄉,台一線428.9k南北雙向,屏東縣政府警察局,枋寮分局,120.55739,22.44863,南向北,70
屏東縣,佳冬鄉,佳和路與佳農路口,屏東縣政府警察局,枋寮分局,120.56386,22.409676,南向北,60
屏東縣,佳冬鄉,台一線431.07K戰備道南北雙向,屏東縣政府警察局,枋寮分局,120.57348,22.431042,南北雙向,70
屏東縣,車城鄉,台26線16.5K車城分駐所前南下,屏東縣政府警察局,恆春分局,120.71401,22.072859,北向南,50
屏東縣,枋山鄉,台一線444.29K,屏東縣政府警察局,屏縣警局交通隊,120.62501,22.326096,南北雙向,70
屏東縣,枋山鄉,台一線460.2K楓港段南北雙向,屏東縣政府警察局,枋寮分局,120.688126,22.203466,南北雙向,70
屏東縣,枋山鄉,台26線3.7k南北雙向,屏東縣政府警察局,枋寮分局,120.69289,22.181366,北向南,70
屏東縣,枋山鄉,台26線7.87K,屏東縣政府警察局,屏縣警局交通隊,120.70069,22.14475,北向,50
屏東縣,枋山鄉,台26線7.87K,屏東縣政府警察局,屏縣警局交通隊,120.70069,22.14475,南向,50
屏東縣,瑪家鄉,185線32.13K佳義路段南北雙向,屏東縣政府警察局,內埔分局,120.631424,22.662312,南北雙向,50
屏東縣,獅子鄉,台一線447.89K內獅段南北雙向,屏東縣政府警察局,枋寮分局,120.64377,22.300001,南北雙向,70
屏東縣,獅子鄉,台9線468.1K丹路段,屏東縣政府警察局,枋寮分局,120.74949,22.204988,東向西,40
屏東縣,獅子鄉,台9線草埔國小前,屏東縣政府警察局,屏縣警局交通隊,120.80282,22.23517,南北雙向,40
屏東縣,獅子鄉,獅子鄉台9線460.1K草埔橋口,屏東縣政府警察局,,120.803444,22.237247,北向,40
屏東縣,獅子鄉,獅子鄉台9線436.53K草埔隧道南向,屏東縣政府警察局,,120.81045,22.244919,南向,70
屏東縣,獅子鄉,獅子鄉台9線436.58K草埔隧道北向,屏東縣政府警察局,,120.81402,22.24568,北向,70
臺東縣,臺東市,臺9線373.73K(建和國小前),臺東縣警察局,臺東分局,121.0496,22.716475,南北雙向,60
臺東縣,臺東市,臺9線370.41K(蘇巴陽段),臺東縣警察局,臺東分局,121.05706,22.743982,南北雙向,70
臺東縣,臺東市,臺11線174.3K(聖母農莊前),臺東縣警察局,臺東分局,121.07218,22.710924,北向南,50
臺東縣,臺東市,臺9線365.23K(體育中學前),臺東縣警察局,臺東分局,121.07541,22.77143,南北雙向,60
臺東縣,臺東市,臺9線353.21K(綠色隧道北端),臺東縣警察局,臺東分局,121.09504,22.800642,南北雙向,60
臺東縣,臺東市,臺9線362.65K(中興陸橋南端),臺東縣警察局,臺東分局,121.10084,22.77357,南北雙向,60
臺東縣,臺東市,臺11線170.1K(豐源大橋),臺東縣警察局,臺東分局,121.102104,22.726719,南北雙向,70
臺東縣,臺東市,臺9線354.63K(十股段),臺東縣警察局,臺東分局,121.105995,22.79259,南北雙向,60
臺東縣,臺東市,東49-1線與臺東市更生北路633巷路口(南王橋),臺東縣警察局,臺東分局,121.10995,22.780073,南北雙向,50
臺東縣,臺東市,臺11線168.7Ｋ(台糖加油站北方),臺東縣警察局,臺東分局,121.12043,22.728712,南北雙向,70
臺東縣,臺東市,馬亨亨大道(貓山段),臺東縣警察局,臺東分局,121.13283,22.78048,東向西,60
臺東縣,成功鎮,臺11線127.65K(小馬段),臺東縣警察局,成功分局,121.31564,22.99692,南北雙向,60
臺東縣,成功鎮,臺11線123.75K(都歷段),臺東縣警察局,成功分局,121.33215,23.027685,南北雙向,50
臺東縣,成功鎮,臺11線114K(大同路與漢口街口),臺東縣警察局,成功分局,121.3768,23.103252,雙向測速兼北上闖紅燈,50
臺東縣,成功鎮,臺11線112.4K(芝田段),臺東縣警察局,成功分局,121.383514,23.108957,南北雙向,50
臺東縣,成功鎮,臺11線106.9K(美山段),臺東縣警察局,成功分局,121.39859,23.153486,南北雙向,50
臺東縣,關山鎮,臺9線324.5K（瑞豐所前）,臺東縣警察局,關山分局,121.14093,22.987513,南北雙向,60
臺東縣,關山鎮,臺9線315.82K（米國學校）,臺東縣警察局,關山分局,121.16925,23.061531,南北雙向,60
臺東縣,卑南鄉,臺9乙線7.4k(利嘉段),臺東縣警察局,臺東分局,121.063995,22.775743,南北雙向,40
臺東縣,卑南鄉,臺9線350.73k(美濃段),臺東縣警察局,臺東分局,121.090614,22.82124,南北雙向,60
臺東縣,卑南鄉,臺9線352.33K(賓朗段),臺東縣警察局,臺東分局,121.09232,22.807804,南北雙向,60
臺東縣,鹿野鄉,臺9線340.89K（鹿鳴橋北端）,臺東縣警察局,關山分局,121.09514,22.893963,南北雙向,60
臺東縣,鹿野鄉,臺9線340.37K（四維段）,臺東縣警察局,關山分局,121.0965,22.898182,南北雙向,60
臺東縣,鹿野鄉,臺9線333.85K(鹿野),臺東縣警察局,關山分局,121.13658,22.914585,南北雙向,50
臺東縣,鹿野鄉,臺9線330.89K（永隆段）,臺東縣警察局,關山分局,121.14304,22.938217,南北雙向,60
臺東縣,鹿野鄉,臺11線153.4k(富山段),臺東縣警察局,臺東分局,121.1889,22.821447,南北雙向,50
臺東縣,池上鄉,臺9線309.21K(新興段),臺東縣警察局,關山分局,121.202835,23.107685,南北雙向,60
臺東縣,池上鄉,臺9線307.55K(池上),臺東縣警察局,關山分局,121.21221,23.12015,南北雙向,50
臺東縣,東河鄉,臺11線141.7K(興隆國小前),臺東縣警察局,成功分局,121.2478,22.895144,南北雙向,50
臺東縣,東河鄉,臺11線137.48K(隆昌段),臺東縣警察局,成功分局,121.267784,22.925764,南北雙向,50
臺東縣,東河鄉,臺11線132.1K(東河段),臺東縣警察局,成功分局,121.29628,22.962713,南北雙向,50
臺東縣,長濱鄉,臺30線27.7K(玉長公路),臺東縣警察局,成功分局,121.374016,23.26661,東西雙向,50
臺東縣,長濱鄉,臺11線97.9K(膽曼段),臺東縣警察局,成功分局,121.41338,23.223274,南北雙向,50
臺東縣,長濱鄉,臺11線94.42K（八桑安）,臺東縣警察局,成功分局,121.41799,23.25344,雙向,50
臺東縣,長濱鄉,臺11線90.95K(竹湖段),臺東縣警察局,成功分局,121.42773,23.28243,南北雙向,70
臺東縣,長濱鄉,臺11線84.13K（長光段）,臺東縣警察局,成功分局,121.46233,23.329168,南北雙向,50
臺東縣,長濱鄉,臺11線78.3K(大俱來),臺東縣警察局,成功分局,121.47184,23.379984,南北雙向,50
臺東縣,太麻里鄉,臺9線405.74K(大溪段),臺東縣警察局,大武分局,120.945015,22.462353,南北雙向,50
臺東縣,太麻里鄉,臺9線398.65K(金崙大橋南端),臺東縣警察局,大武分局,120.965706,22.522211,南北雙向兼南下闖紅燈,60
臺東縣,太麻里鄉,臺9線391.88K(新香蘭段),臺東縣警察局,大武分局,120.99005,22.575094,南北雙向,60
臺東縣,太麻里鄉,臺9線390.32K(香蘭國小),臺東縣警察局,大武分局,120.99458,22.58744,南北雙向兼南下闖紅燈,60
臺東縣,太麻里鄉,臺9線388.24K (太麻里街口),臺東縣警察局,大武分局,121.00136,22.60339,南北雙向,60
臺東縣,太麻里鄉,臺9線385.38K(北里段),臺東縣警察局,大武分局,121.012535,22.626123,南北雙向,70
臺東縣,太麻里鄉,臺9線383.7K(代天宮),臺東縣警察局,大武分局,121.0167,22.640696,南北雙向,60
臺東縣,太麻里鄉,臺9線380.97K(華源段),臺東縣警察局,大武分局,121.028694,22.662472,南北雙向,60
臺東縣,太麻里鄉,臺9線379.43K(三和國小),臺東縣警察局,大武分局,121.03803,22.67261,南北雙向,60
臺東縣,太麻里鄉,臺9線378K(美和所前),臺東縣警察局,大武分局,121.043526,22.684458,南北雙向,70
臺東縣,大武鄉,臺9線423.02K(南興地磅站前),臺東縣警察局,大武分局,120.89187,22.323227,南北雙向,70
臺東縣,大武鄉,臺9線415.75K(大鳥村口),臺東縣警察局,大武分局,120.91234,22.382149,南北雙向,60
臺東縣,達仁鄉,臺9線433.72K（草埔森永隧道南下）,臺東縣警察局,大武分局,120.832146,22.25845,南下兼科技執法偵測,70
臺東縣,達仁鄉,臺9線433.72K(草埔森永隧道北上),臺東縣警察局,大武分局,120.833466,22.2591,北上兼科技執法偵測,70
臺東縣,達仁鄉,臺9戊線9.92K(壽卡休憩亭)至3.94K森永區間測速,臺東縣警察局,大武分局,120.84108,22.254738,雙向暨科技執法偵測,40
臺東縣,達仁鄉,臺9戊線3.94K(森永所)至9.92K壽卡休息亭區間測速,臺東縣警察局,大武分局,120.86456,22.277948,雙向暨科技執法偵測,40
臺東縣,達仁鄉,臺9線427.43K(達仁消防隊旁),臺東縣警察局,大武分局,120.87637,22.293703,雙向暨科技執法偵測,70
臺東縣,達仁鄉,臺9線426.29K(達仁圖書館),臺東縣警察局,大武分局,120.88693,22.2947,南北雙向,60
花蓮縣,花蓮市,中央路與豐村路口,花蓮縣警察局,花蓮分局,121.599724,24.002083,北上車道,50
花蓮縣,花蓮市,尚志路18-1號前,花蓮縣警察局,花蓮分局,121.61,23.989222,南下車道,50
花蓮縣,花蓮市,府前路與北興路口,花蓮縣警察局,花蓮分局,121.6183,24.006317,南下,60
花蓮縣,鳳林鎮,公正街與信義路口,花蓮縣警察局,鳳林分局,121.452415,23.74475,北上車道,70
花蓮縣,玉里鎮,興國路與自由街口,花蓮縣警察局,玉里分局,121.32008,23.3355,南下車道,60
花蓮縣,玉里鎮,台30線27.2K,花蓮縣警察局,玉里分局,121.369484,23.26736,東往西向,50
花蓮縣,新城鄉,台9線179.02K,花蓮縣警察局,新城分局,121.608475,24.072582,北上車道,70
花蓮縣,吉安鄉,台9丙線7.33K,花蓮縣警察局,吉安分局,121.55067,23.954082,南下車道,50
花蓮縣,吉安鄉,中央路與稻香路口,花蓮縣警察局,吉安分局,121.56716,23.964924,南下車道,60
花蓮縣,吉安鄉,吉豐路與吉興路口,花蓮縣警察局,吉安分局,121.569275,23.95881,北上,60
花蓮縣,吉安鄉,吉豐路與吉興路口,花蓮縣警察局,吉安分局,121.569275,23.95881,南下,60
花蓮縣,吉安鄉,知卡宣大道與永華二街口,花蓮縣警察局,吉安分局,121.58009,23.940998,西往東,60
花蓮縣,吉安鄉,中央路與建國路口,花蓮縣警察局,吉安分局,121.5879,23.987082,南下車道,50
花蓮縣,壽豐鄉,台9線211.57K,花蓮縣警察局,吉安分局,121.49324,23.845201,北上,50
花蓮縣,壽豐鄉,台11丙線14.2K,花蓮縣警察局,吉安分局,121.50567,23.829111,北上車道,70
花蓮縣,壽豐鄉,志學村中山路與中正路口,花蓮縣警察局,吉安分局,121.53001,23.907051,北上車道,50
花蓮縣,壽豐鄉,台11丙線4.4K,花蓮縣警察局,吉安分局,121.56071,23.898764,南下車道,70
花蓮縣,壽豐鄉,台11線23.4公里,花蓮縣警察局,吉安分局,121.56104,23.780403,南下,50
花蓮縣,光復鄉,台9線233.92K,花蓮縣警察局,鳳林分局,121.4195,23.678417,南下車道,60
花蓮縣,豐濱鄉,台11線43.95K,花蓮縣警察局,鳳林分局,121.534386,23.647057,北上車道,60
花蓮縣,瑞穗鄉,台9線255.45K,花蓮縣警察局,鳳林分局,121.368385,23.498083,南下車道,70
花蓮縣,瑞穗鄉,台9線262.5K,花蓮縣警察局,鳳林分局,121.38253,23.56691,南下車道,60
花蓮縣,瑞穗鄉,縣道193線89.12K,花蓮縣警察局,鳳林分局,121.3959,23.49179,西往東,50
花蓮縣,瑞穗鄉,縣道193線89.15K,花蓮縣警察局,鳳林分局,121.396095,23.491833,東往西,50
花蓮縣,富里鄉,台9線299.82K,花蓮縣警察局,玉里分局,121.24275,23.173555,北上車道,60
花蓮縣,秀林鄉,台9線190.37K,花蓮縣警察局,新城分局,121.61717,23.982086,北上,50
花蓮縣,秀林鄉,台9線166.5K,花蓮縣警察局,新城分局,121.63917,24.117222,南下車道,60
花蓮縣,秀林鄉,台9線167.5K,花蓮縣警察局,新城分局,121.65052,24.1578,北上車道,60
花蓮縣,秀林鄉,台9線156.9k(仁水隧道),花蓮縣警察局,新城分局,121.69864,24.227335,北上,50
花蓮縣,秀林鄉,台9線156.1K(仁水隧道),花蓮縣警察局,新城分局,121.7037,24.23202,南下,50
花蓮縣,秀林鄉,台9線151.6k(中仁隧道),花蓮縣警察局,新城分局,121.724266,24.267445,南下,70
花蓮縣,秀林鄉,台9線151.7k(中仁隧道),花蓮縣警察局,新城分局,121.7247,24.266958,北上,70
花蓮縣,秀林鄉,台9線146.272K,花蓮縣警察局,新城分局,121.750694,24.30211,北上車道,50
澎湖縣,馬公市,縣道203線中華路與林森路口（闖紅燈）,澎湖縣政府警察局,馬公分局,119.57703,23.572325,東向西,50
澎湖縣,馬公市,縣道201線井垵段5.6K,澎湖縣政府警察局,馬公分局,119.57787,23.519863,東向西,50
澎湖縣,馬公市,縣道205線前寮段5.8K,澎湖縣政府警察局,馬公分局,119.58419,23.553822,西向東,50
澎湖縣,馬公市,馬公市新店路與文山路口（闖紅燈）,澎湖縣政府警察局,馬公分局,119.58558,23.563847,東向西,50
澎湖縣,馬公市,縣道203線西文里97-2號,澎湖縣政府警察局,馬公分局,119.58885,23.56912,東向西,50
澎湖縣,馬公市,縣道204線西文里121號,澎湖縣政府警察局,馬公分局,119.58949,23.563833,東向西,50
澎湖縣,馬公市,縣道204線中正國中前路口（闖紅燈）,澎湖縣政府警察局,馬公分局,119.59828,23.55948,東向西,50
澎湖縣,馬公市,縣道204線光華段2.6K,澎湖縣政府警察局,馬公分局,119.603134,23.557316,西向東,50
澎湖縣,馬公市,縣道201線鐵線段1.95K,澎湖縣政府警察局,馬公分局,119.60335,23.536844,南向北,70
澎湖縣,馬公市,縣道203線安宅段5.3K,澎湖縣政府警察局,馬公分局,119.60373,23.578081,北向南,50
澎湖縣,馬公市,縣道201線興仁岔路口,澎湖縣政府警察局,馬公分局,119.6105,23.552406,北向南,50
澎湖縣,馬公市,縣道202線成功段1.6K,澎湖縣政府警察局,馬公分局,119.61402,23.571623,北向南,70
澎湖縣,馬公市,縣道204線興仁段4K,澎湖縣政府警察局,馬公分局,119.61489,23.549904,東向西,50
澎湖縣,馬公市,縣道204線烏崁段4.6K,澎湖縣政府警察局,馬公分局,119.62043,23.548962,南向北,50
澎湖縣,湖西鄉,縣道203線中西段7.6k,澎湖縣政府警察局,馬公分局,119.613266,23.597082,南向北,70
澎湖縣,湖西鄉,縣道203線許家段6.1K,澎湖縣政府警察局,馬公分局,119.63154,23.560314,南向北,50
澎湖縣,湖西鄉,馬公機場出入口（闖紅燈）,澎湖縣政府警察局,馬公分局,119.63206,23.558592,南向北,50
澎湖縣,湖西鄉,縣道202線西溪段5K,澎湖縣政府警察局,馬公分局,119.63691,23.581766,西向東,50
澎湖縣,湖西鄉,縣道204線林投段7.8K,澎湖縣政府警察局,馬公分局,119.64445,23.563566,西向東,50
澎湖縣,湖西鄉,縣道202線湖西段7.1k,澎湖縣政府警察局,馬公分局,119.656944,23.584229,西向東,50
澎湖縣,湖西鄉,縣道202號菓葉段9.9K,澎湖縣政府警察局,馬公分局,119.65956,23.584875,南向北,50
澎湖縣,湖西鄉,澎14號南寮村121號旁,澎湖縣政府警察局,馬公分局,119.667145,23.58425,南向北,40
澎湖縣,白沙鄉,縣道203線通梁段19.9K,澎湖縣政府警察局,白沙分局,119.5603,23.660503,西向東,70
澎湖縣,白沙鄉,縣道203線後寮段17.8K,澎湖縣政府警察局,白沙分局,119.57477,23.66744,北向南,70
澎湖縣,白沙鄉,澎8號道瓦硐段,澎湖縣政府警察局,白沙分局,119.58657,23.654982,東向西,50
澎湖縣,白沙鄉,縣道203線講美段12.3K,澎湖縣政府警察局,白沙分局,119.59717,23.634432,北向南,50
澎湖縣,白沙鄉,縣道203線講美社區路口（闖紅燈）,澎湖縣政府警察局,白沙分局,119.59902,23.632357,東向西,50
澎湖縣,白沙鄉,縣道203線港子段14K,澎湖縣政府警察局,白沙分局,119.599335,23.649065,北向南,50
澎湖縣,白沙鄉,縣道203線講美段11.72K,澎湖縣政府警察局,白沙分局,119.60078,23.63084,東向西,50
澎湖縣,白沙鄉,白沙鄉赤崁村聯外橋樑北端出口岔路,澎湖縣政府警察局,白沙分局,119.60277,23.66645,南向北,40
澎湖縣,白沙鄉,縣道203線中屯段9.5K,澎湖縣政府警察局,白沙分局,119.61315,23.601107,北向南,50
澎湖縣,西嶼鄉,縣道203線池東段30.4K,澎湖縣政府警察局,白沙分局,119.50949,23.599384,北向南,50
澎湖縣,西嶼鄉,縣道203線二崁與大池岔路口,澎湖縣政府警察局,白沙分局,119.51426,23.61425,南向北,70
澎湖縣,西嶼鄉,縣道203線合界段24.8K,澎湖縣政府警察局,白沙分局,119.52867,23.63674,西向東,70
基隆市,,台62甲線3號隧道內南下3.69k處,基隆市警察局,第二分局,121.77956,25.12413,北向南,60
基隆市,,台62甲線3號隧道內北上3.7k處,基隆市警察局,第二分局,121.77979,25.124203,南向北,60
基隆市,中正區,中正路信五路口,基隆市警察局,第二分局,121.74588,25.134869,南向北,50
基隆市,中正區,信一路義三路口,基隆市警察局,第二分局,121.74642,25.129612,東向西,50
基隆市,中正區,中正路中船路口(南口),基隆市警察局,第二分局,121.74951,25.137762,北向南,50
基隆市,中正區,台62甲線、東海街口,基隆市警察局,第二分局,121.753204,25.139427,南向北,40
基隆市,中正區,台62甲1號隧道出口(0.7K處),基隆市警察局,第二分局,121.75845,25.139378,南向北,40
基隆市,中正區,北寧路(海洋大學前),基隆市警察局,第二分局,121.777985,25.151018,南向北,50
基隆市,中正區,調和街154之3號旁,基隆市警察局,第二分局,121.79846,25.13211,北向南,50
基隆市,中正區,調和街242號對面處,基隆市警察局,第二分局,121.799614,25.129747,南向北,50
基隆市,七堵區,明德三路(長春貨櫃),基隆市警察局,第三分局,121.68742,25.075933,南向北,50
基隆市,七堵區,大埔交流道、大同街口,基隆市警察局,第三分局,121.69048,25.112968,西向東,40
基隆市,七堵區,新台五線五堵橋頭(台5線19K+107),基隆市警察局,第三分局,121.6918,25.076023,南向北,60
基隆市,七堵區,萬瑞快速道路(台62線)3.4K(西行),基隆市警察局,第三分局,121.6935,25.115122,東向西,80
基隆市,七堵區,萬瑞快速道路(台62線)3K+290(東行),基隆市警察局,第三分局,121.69441,25.116095,西向東,80
基隆市,七堵區,實踐路294巷口,基隆市警察局,第三分局,121.69552,25.087847,北向南,50
基隆市,七堵區,大華二路46號對面處,基隆市警察局,第三分局,121.69604,25.101782,東西雙向,50
基隆市,七堵區,新台五路、福三街口(南向北),基隆市警察局,第三分局,121.69804,25.08034,南向北,50
基隆市,七堵區,新台五路、福三街口(北向南),基隆市警察局,第三分局,121.69829,25.080408,北向南,50
基隆市,七堵區,工建西路、工建路口,基隆市警察局,第三分局,121.69939,25.092577,北向南,50
基隆市,七堵區,明德二路(台五線20K+422)南向,基隆市警察局,第三分局,121.703125,25.081993,北向南,50
基隆市,七堵區,明德二路(台5線20.5K處)北向,基隆市警察局,第三分局,121.70324,25.081923,南向北,50
基隆市,七堵區,明德二路2之1號前,基隆市警察局,第三分局,121.707184,25.090446,南向北,50
基隆市,七堵區,光明路106號前,基隆市警察局,第三分局,121.71404,25.095709,北向南,50
基隆市,七堵區,八堵路185巷口(北上),基隆市警察局,第三分局,121.726135,25.103292,南向北,50
基隆市,七堵區,八堵路185巷口(南下),基隆市警察局,第三分局,121.726135,25.103992,北向南,50
基隆市,七堵區,八堵路國安路口,基隆市警察局,第三分局,121.73506,25.110722,南向北,50
基隆市,七堵區,萬瑞快速道路(台62線)11K+280(西行),基隆市警察局,第三分局,121.75308,25.10187,東向西,80
基隆市,七堵區,萬瑞快速道路(台62線)11K+470(東行),基隆市警察局,第三分局,121.754326,25.102283,西向東,80
基隆市,暖暖區,源遠路、水源路口,基隆市警察局,第三分局,121.73433,25.104801,西向東,50
